time, line0, line1, line2, line3
0.000000, 113.774884, 115.088107, 116.401330, 113.774884
0.001000, 115.088107, 119.027776, 120.340999, 116.401330
0.002000, 115.088107, 115.088107, 116.401330, 116.401330
0.003000, 116.401330, 116.401330, 115.088107, 116.401330
0.004000, 116.401330, 116.401330, 120.340999, 117.714553
0.005000, 113.774884, 116.401330, 115.088107, 116.401330
0.006000, 113.774884, 115.088107, 116.401330, 117.714553
0.007000, 116.401330, 116.401330, 117.714553, 116.401330
0.008000, 115.088107, 116.401330, 115.088107, 115.088107
0.009000, 115.088107, 115.088107, 116.401330, 115.088107
0.010000, 116.401330, 117.714553, 113.774884, 117.714553
0.011000, 115.088107, 116.401330, 117.714553, 117.714553
0.012000, 115.088107, 115.088107, 117.714553, 115.088107
0.013000, 116.401330, 116.401330, 116.401330, 115.088107
0.014000, 115.088107, 115.088107, 116.401330, 117.714553
0.015000, 115.088107, 116.401330, 115.088107, 115.088107
0.016000, 116.401330, 115.088107, 116.401330, 115.088107
0.017000, 117.714553, 115.088107, 115.088107, 119.027776
0.018000, 115.088107, 113.774884, 116.401330, 115.088107
0.019000, 116.401330, 115.088107, 116.401330, 113.774884
0.020000, 117.714553, 116.401330, 116.401330, 117.714553
0.021000, 116.401330, 116.401330, 117.714553, 116.401330
0.022000, 113.774884, 116.401330, 116.401330, 116.401330
0.023000, 113.774884, 116.401330, 113.774884, 116.401330
0.024000, 113.774884, 113.774884, 113.774884, 115.088107
0.025000, 113.774884, 115.088107, 115.088107, 113.774884
0.026000, 115.088107, 116.401330, 115.088107, 115.088107
0.027000, 115.088107, 115.088107, 115.088107, 113.774884
0.028000, 116.401330, 117.714553, 113.774884, 113.774884
0.029000, 115.088107, 116.401330, 115.088107, 113.774884
0.030000, 115.088107, 115.088107, 115.088107, 115.088107
0.031000, 115.088107, 117.714553, 116.401330, 117.714553
0.032000, 116.401330, 117.714553, 117.714553, 117.714553
0.033000, 115.088107, 116.401330, 117.714553, 116.401330
0.034000, 116.401330, 116.401330, 115.088107, 116.401330
0.035000, 116.401330, 116.401330, 115.088107, 115.088107
0.036000, 115.088107, 115.088107, 116.401330, 116.401330
0.037000, 113.774884, 115.088107, 116.401330, 115.088107
0.038000, 113.774884, 112.461662, 112.461662, 112.461662
0.039000, 116.401330, 115.088107, 115.088107, 116.401330
0.040000, 113.774884, 112.461662, 115.088107, 115.088107
0.041000, 116.401330, 117.714553, 113.774884, 117.714553
0.042000, 116.401330, 115.088107, 115.088107, 116.401330
0.043000, 115.088107, 116.401330, 115.088107, 116.401330
0.044000, 115.088107, 115.088107, 115.088107, 116.401330
0.045000, 117.714553, 113.774884, 115.088107, 116.401330
0.046000, 115.088107, 115.088107, 115.088107, 115.088107
0.047000, 115.088107, 115.088107, 115.088107, 115.088107
0.048000, 115.088107, 113.774884, 115.088107, 116.401330
0.049000, 116.401330, 113.774884, 116.401330, 116.401330
0.050000, 115.088107, 113.774884, 116.401330, 113.774884
0.051000, 113.774884, 116.401330, 115.088107, 117.714553
0.052000, 115.088107, 115.088107, 116.401330, 115.088107
0.053000, 115.088107, 115.088107, 116.401330, 116.401330
0.054000, 115.088107, 113.774884, 115.088107, 113.774884
0.055000, 115.088107, 115.088107, 116.401330, 115.088107
0.056000, 111.148439, 113.774884, 113.774884, 112.461662
0.057000, 115.088107, 115.088107, 113.774884, 115.088107
0.058000, 116.401330, 116.401330, 112.461662, 115.088107
0.059000, 116.401330, 116.401330, 115.088107, 115.088107
0.060000, 115.088107, 115.088107, 115.088107, 116.401330
0.061000, 116.401330, 115.088107, 115.088107, 112.461662
0.062000, 115.088107, 116.401330, 113.774884, 116.401330
0.063000, 115.088107, 115.088107, 116.401330, 117.714553
0.064000, 115.088107, 115.088107, 115.088107, 115.088107
0.065000, 115.088107, 113.774884, 115.088107, 115.088107
0.066000, 112.461662, 115.088107, 116.401330, 117.714553
0.067000, 117.714553, 116.401330, 115.088107, 113.774884
0.068000, 115.088107, 113.774884, 115.088107, 115.088107
0.069000, 116.401330, 116.401330, 115.088107, 116.401330
0.070000, 115.088107, 119.027776, 115.088107, 113.774884
0.071000, 113.774884, 116.401330, 115.088107, 117.714553
0.072000, 117.714553, 115.088107, 115.088107, 115.088107
0.073000, 116.401330, 116.401330, 117.714553, 115.088107
0.074000, 116.401330, 116.401330, 116.401330, 113.774884
0.075000, 113.774884, 111.148439, 112.461662, 113.774884
0.076000, 113.774884, 116.401330, 113.774884, 113.774884
0.077000, 115.088107, 113.774884, 113.774884, 116.401330
0.078000, 115.088107, 115.088107, 113.774884, 112.461662
0.079000, 113.774884, 117.714553, 116.401330, 116.401330
0.080000, 115.088107, 116.401330, 116.401330, 115.088107
0.081000, 115.088107, 116.401330, 115.088107, 116.401330
0.082000, 113.774884, 117.714553, 113.774884, 115.088107
0.083000, 115.088107, 115.088107, 115.088107, 116.401330
0.084000, 115.088107, 115.088107, 116.401330, 116.401330
0.085000, 113.774884, 117.714553, 115.088107, 115.088107
0.086000, 116.401330, 113.774884, 116.401330, 117.714553
0.087000, 115.088107, 115.088107, 116.401330, 113.774884
0.088000, 112.461662, 113.774884, 116.401330, 117.714553
0.089000, 115.088107, 117.714553, 116.401330, 115.088107
0.090000, 117.714553, 115.088107, 116.401330, 115.088107
0.091000, 115.088107, 115.088107, 115.088107, 115.088107
0.092000, 117.714553, 116.401330, 115.088107, 115.088107
0.093000, 115.088107, 115.088107, 116.401330, 115.088107
0.094000, 115.088107, 113.774884, 116.401330, 115.088107
0.095000, 115.088107, 115.088107, 113.774884, 116.401330
0.096000, 116.401330, 115.088107, 113.774884, 115.088107
0.097000, 115.088107, 115.088107, 117.714553, 116.401330
0.098000, 115.088107, 116.401330, 116.401330, 117.714553
0.099000, 113.774884, 115.088107, 112.461662, 115.088107
0.100000, 116.401330, 113.774884, 116.401330, 115.088107
0.101000, 113.774884, 113.774884, 115.088107, 115.088107
0.102000, 113.774884, 115.088107, 115.088107, 113.774884
0.103000, 115.088107, 113.774884, 113.774884, 113.774884
0.104000, 115.088107, 115.088107, 116.401330, 113.774884
0.105000, 116.401330, 117.714553, 119.027776, 113.774884
0.106000, 115.088107, 116.401330, 115.088107, 116.401330
0.107000, 112.461662, 112.461662, 112.461662, 112.461662
0.108000, 113.774884, 116.401330, 113.774884, 116.401330
0.109000, 115.088107, 116.401330, 117.714553, 113.774884
0.110000, 113.774884, 116.401330, 116.401330, 116.401330
0.111000, 115.088107, 115.088107, 116.401330, 116.401330
0.112000, 113.774884, 113.774884, 115.088107, 113.774884
0.113000, 116.401330, 113.774884, 116.401330, 115.088107
0.114000, 117.714553, 117.714553, 116.401330, 113.774884
0.115000, 116.401330, 117.714553, 116.401330, 116.401330
0.116000, 116.401330, 116.401330, 116.401330, 116.401330
0.117000, 116.401330, 113.774884, 115.088107, 117.714553
0.118000, 116.401330, 115.088107, 116.401330, 116.401330
0.119000, 113.774884, 117.714553, 116.401330, 113.774884
0.120000, 116.401330, 116.401330, 115.088107, 113.774884
0.121000, 115.088107, 115.088107, 117.714553, 113.774884
0.122000, 113.774884, 115.088107, 116.401330, 113.774884
0.123000, 115.088107, 113.774884, 116.401330, 115.088107
0.124000, 115.088107, 115.088107, 115.088107, 113.774884
0.125000, 115.088107, 112.461662, 112.461662, 112.461662
0.126000, 115.088107, 115.088107, 116.401330, 115.088107
0.127000, 113.774884, 113.774884, 113.774884, 116.401330
0.128000, 113.774884, 115.088107, 115.088107, 115.088107
0.129000, 113.774884, 115.088107, 115.088107, 115.088107
0.130000, 113.774884, 115.088107, 116.401330, 115.088107
0.131000, 115.088107, 115.088107, 116.401330, 115.088107
0.132000, 117.714553, 115.088107, 116.401330, 113.774884
0.133000, 113.774884, 113.774884, 117.714553, 115.088107
0.134000, 115.088107, 115.088107, 116.401330, 116.401330
0.135000, 116.401330, 115.088107, 115.088107, 116.401330
0.136000, 115.088107, 113.774884, 115.088107, 115.088107
0.137000, 113.774884, 116.401330, 119.027776, 115.088107
0.138000, 111.148439, 112.461662, 113.774884, 112.461662
0.139000, 112.461662, 113.774884, 113.774884, 116.401330
0.140000, 112.461662, 115.088107, 113.774884, 115.088107
0.141000, 113.774884, 115.088107, 115.088107, 116.401330
0.142000, 115.088107, 115.088107, 113.774884, 116.401330
0.143000, 113.774884, 116.401330, 115.088107, 113.774884
0.144000, 112.461662, 117.714553, 115.088107, 113.774884
0.145000, 116.401330, 115.088107, 115.088107, 116.401330
0.146000, 115.088107, 115.088107, 115.088107, 115.088107
0.147000, 115.088107, 113.774884, 113.774884, 115.088107
0.148000, 115.088107, 113.774884, 113.774884, 116.401330
0.149000, 116.401330, 113.774884, 113.774884, 116.401330
0.150000, 115.088107, 115.088107, 115.088107, 115.088107
0.151000, 115.088107, 116.401330, 116.401330, 115.088107
0.152000, 113.774884, 116.401330, 116.401330, 115.088107
0.153000, 117.714553, 113.774884, 115.088107, 115.088107
0.154000, 115.088107, 112.461662, 116.401330, 116.401330
0.155000, 115.088107, 116.401330, 115.088107, 113.774884
0.156000, 111.148439, 112.461662, 111.148439, 112.461662
0.157000, 111.148439, 113.774884, 115.088107, 115.088107
0.158000, 115.088107, 113.774884, 115.088107, 115.088107
0.159000, 113.774884, 113.774884, 113.774884, 113.774884
0.160000, 115.088107, 112.461662, 115.088107, 115.088107
0.161000, 113.774884, 113.774884, 116.401330, 113.774884
0.162000, 115.088107, 111.148439, 113.774884, 115.088107
0.163000, 113.774884, 115.088107, 116.401330, 116.401330
0.164000, 113.774884, 115.088107, 115.088107, 115.088107
0.165000, 113.774884, 115.088107, 112.461662, 116.401330
0.166000, 113.774884, 115.088107, 113.774884, 115.088107
0.167000, 116.401330, 116.401330, 115.088107, 115.088107
0.168000, 115.088107, 115.088107, 115.088107, 115.088107
0.169000, 116.401330, 115.088107, 116.401330, 115.088107
0.170000, 113.774884, 115.088107, 112.461662, 113.774884
0.171000, 115.088107, 113.774884, 115.088107, 115.088107
0.172000, 115.088107, 115.088107, 115.088107, 115.088107
0.173000, 113.774884, 116.401330, 115.088107, 115.088107
0.174000, 115.088107, 116.401330, 115.088107, 113.774884
0.175000, 112.461662, 115.088107, 113.774884, 116.401330
0.176000, 112.461662, 115.088107, 112.461662, 115.088107
0.177000, 113.774884, 113.774884, 113.774884, 115.088107
0.178000, 116.401330, 115.088107, 112.461662, 116.401330
0.179000, 113.774884, 113.774884, 115.088107, 115.088107
0.180000, 113.774884, 113.774884, 115.088107, 115.088107
0.181000, 116.401330, 115.088107, 117.714553, 113.774884
0.182000, 113.774884, 115.088107, 116.401330, 117.714553
0.183000, 112.461662, 115.088107, 115.088107, 115.088107
0.184000, 112.461662, 113.774884, 115.088107, 115.088107
0.185000, 115.088107, 115.088107, 113.774884, 115.088107
0.186000, 113.774884, 115.088107, 113.774884, 113.774884
0.187000, 116.401330, 117.714553, 115.088107, 115.088107
0.188000, 112.461662, 111.148439, 112.461662, 111.148439
0.189000, 113.774884, 117.714553, 116.401330, 112.461662
0.190000, 115.088107, 115.088107, 115.088107, 115.088107
0.191000, 113.774884, 113.774884, 113.774884, 115.088107
0.192000, 116.401330, 115.088107, 113.774884, 113.774884
0.193000, 112.461662, 115.088107, 113.774884, 113.774884
0.194000, 113.774884, 113.774884, 115.088107, 113.774884
0.195000, 115.088107, 113.774884, 115.088107, 115.088107
0.196000, 113.774884, 115.088107, 112.461662, 115.088107
0.197000, 113.774884, 113.774884, 113.774884, 116.401330
0.198000, 112.461662, 115.088107, 113.774884, 113.774884
0.199000, 116.401330, 115.088107, 115.088107, 115.088107
0.200000, 113.774884, 113.774884, 113.774884, 116.401330
0.201000, 112.461662, 115.088107, 117.714553, 116.401330
0.202000, 113.774884, 116.401330, 115.088107, 116.401330
0.203000, 116.401330, 113.774884, 117.714553, 119.027776
0.204000, 115.088107, 115.088107, 116.401330, 115.088107
0.205000, 113.774884, 112.461662, 116.401330, 115.088107
0.206000, 113.774884, 113.774884, 116.401330, 113.774884
0.207000, 111.148439, 111.148439, 111.148439, 113.774884
0.208000, 116.401330, 113.774884, 111.148439, 115.088107
0.209000, 113.774884, 113.774884, 112.461662, 112.461662
0.210000, 115.088107, 113.774884, 111.148439, 115.088107
0.211000, 113.774884, 115.088107, 116.401330, 113.774884
0.212000, 113.774884, 115.088107, 116.401330, 115.088107
0.213000, 113.774884, 115.088107, 115.088107, 112.461662
0.214000, 112.461662, 113.774884, 115.088107, 116.401330
0.215000, 113.774884, 115.088107, 113.774884, 113.774884
0.216000, 115.088107, 115.088107, 112.461662, 113.774884
0.217000, 115.088107, 116.401330, 113.774884, 116.401330
0.218000, 115.088107, 113.774884, 115.088107, 113.774884
0.219000, 112.461662, 113.774884, 115.088107, 113.774884
0.220000, 113.774884, 115.088107, 113.774884, 116.401330
0.221000, 113.774884, 113.774884, 116.401330, 112.461662
0.222000, 113.774884, 116.401330, 115.088107, 113.774884
0.223000, 113.774884, 112.461662, 113.774884, 115.088107
0.224000, 115.088107, 113.774884, 113.774884, 113.774884
0.225000, 113.774884, 113.774884, 115.088107, 113.774884
