---> createTask() Called 
DAQ_TASK_NAME = 
taskHandle = 0
&taskHandle = 6299816
createTaskStatus = 0
After createTask() ---> taskHandle = -1666252320
startTask() ---> taskHandle = -1666252320


Sum = 1783293664
time, line0, line1, line2, line3
0.000000, 116.401330, 115.088107, 117.714553, 119.027776
0.001000, 116.401330, 117.714553, 119.027776, 117.714553
0.002000, 113.774884, 116.401330, 119.027776, 116.401330
0.003000, 113.774884, 116.401330, 116.401330, 115.088107
0.004000, 116.401330, 116.401330, 115.088107, 117.714553
0.005000, 115.088107, 116.401330, 115.088107, 116.401330
0.006000, 115.088107, 117.714553, 116.401330, 115.088107
0.007000, 115.088107, 115.088107, 113.774884, 117.714553
0.008000, 113.774884, 115.088107, 116.401330, 119.027776
0.009000, 116.401330, 117.714553, 116.401330, 117.714553
0.010000, 116.401330, 116.401330, 116.401330, 116.401330
0.011000, 116.401330, 116.401330, 116.401330, 116.401330
0.012000, 116.401330, 117.714553, 116.401330, 116.401330
0.013000, 115.088107, 115.088107, 113.774884, 117.714553
0.014000, 113.774884, 115.088107, 117.714553, 115.088107
0.015000, 116.401330, 117.714553, 115.088107, 115.088107
0.016000, 115.088107, 119.027776, 116.401330, 115.088107
0.017000, 116.401330, 116.401330, 115.088107, 115.088107
0.018000, 115.088107, 113.774884, 116.401330, 116.401330
0.019000, 116.401330, 115.088107, 115.088107, 116.401330
0.020000, 116.401330, 116.401330, 115.088107, 115.088107
0.021000, 113.774884, 115.088107, 117.714553, 117.714553
0.022000, 115.088107, 115.088107, 115.088107, 116.401330
0.023000, 115.088107, 116.401330, 116.401330, 115.088107
0.024000, 115.088107, 115.088107, 117.714553, 113.774884
0.025000, 115.088107, 115.088107, 115.088107, 115.088107
0.026000, 115.088107, 116.401330, 116.401330, 117.714553
0.027000, 113.774884, 116.401330, 115.088107, 116.401330
0.028000, 116.401330, 116.401330, 115.088107, 115.088107
0.029000, 115.088107, 116.401330, 116.401330, 115.088107
0.030000, 115.088107, 116.401330, 116.401330, 116.401330
0.031000, 120.340999, 115.088107, 119.027776, 113.774884
0.032000, 115.088107, 115.088107, 119.027776, 116.401330
0.033000, 115.088107, 115.088107, 115.088107, 116.401330
0.034000, 113.774884, 117.714553, 115.088107, 116.401330
0.035000, 115.088107, 115.088107, 119.027776, 117.714553
0.036000, 116.401330, 115.088107, 116.401330, 117.714553
0.037000, 115.088107, 115.088107, 116.401330, 116.401330
0.038000, 115.088107, 113.774884, 115.088107, 115.088107
0.039000, 113.774884, 112.461662, 113.774884, 112.461662
0.040000, 112.461662, 113.774884, 115.088107, 115.088107
0.041000, 115.088107, 116.401330, 115.088107, 116.401330
0.042000, 116.401330, 115.088107, 117.714553, 119.027776
0.043000, 113.774884, 116.401330, 115.088107, 112.461662
0.044000, 113.774884, 115.088107, 115.088107, 116.401330
0.045000, 115.088107, 113.774884, 116.401330, 116.401330
0.046000, 115.088107, 115.088107, 115.088107, 117.714553
0.047000, 116.401330, 115.088107, 113.774884, 113.774884
0.048000, 115.088107, 117.714553, 116.401330, 116.401330
0.049000, 115.088107, 116.401330, 119.027776, 117.714553
0.050000, 116.401330, 116.401330, 116.401330, 115.088107
0.051000, 116.401330, 116.401330, 116.401330, 117.714553
