-55321.950955, -55325.061619, -55318.840364, -55346.838274, -54760.104756, -54772.495803, -54766.300135, -54797.281346
-54311.705736, -54330.230206, -54317.880272, -54354.933525, -53726.435812, -53751.026432, -53754.100583, -53809.447589
-53290.717780, -53312.162878, -53309.099077, -53351.998831, -52749.633580, -52761.836603, -52734.381418, -52792.349191
-52371.910257, -52362.785482, -52377.993800, -52429.715524, -51861.919004, -51861.919004, -51849.801079, -51867.978397
-51414.321692, -51435.456365, -51420.359811, -51453.574603, -50884.093068, -50908.146070, -50911.153019, -50953.257847
-50559.827755, -50571.822631, -50541.837596, -50610.813923, -50060.067892, -50089.937211, -50066.041181, -50092.924539
-49717.087301, -49720.065644, -49705.174647, -49734.958438, -49191.052776, -49205.881603, -49214.779762, -49259.280258
-48838.656970, -48835.699973, -48856.400461, -48897.812002, -48401.803254, -48398.856894, -48390.018246, -48407.696189
-48039.940258, -48057.566884, -48051.691055, -48075.196098, -47579.629846, -47573.777447, -47588.408984, -47608.896155
-47237.748011, -47220.242130, -47220.242130, -47258.174809, -46797.970158, -46818.320988, -46803.784322, -46835.767359
-46490.230897, -46487.331542, -46475.734839, -46513.428328, -46070.574699, -46082.131154, -46079.241933, -46105.247514
-45750.341796, -45727.296158, -45741.699143, -45764.747656, -45313.261234, -45333.353469, -45324.742080, -45385.035388
-45026.613811, -45012.300306, -45043.792389, -45049.519156, -44617.956722, -44595.138197, -44612.251660, -44652.193134
-44347.283746, -44333.055767, -44358.667422, -44389.978462, -43969.431286, -43958.086995, -43946.743854, -43958.086995
-43677.682222, -43683.339993, -43666.367542, -43714.462875, -43302.085641, -43316.182814, -43299.266422, -43344.382552
-43017.707456, -42998.025244, -43012.083608, -43043.018332, -42652.755264, -42638.742897, -42633.138454, -42647.150102
-42375.644819, -42375.644819, -42392.419339, -42400.807570, -41998.902129, -41982.188410, -41987.759362, -42037.910867
-41784.605865, -41801.288967, -41792.947092, -41812.412472, -41421.003065, -41418.232215, -41434.858396, -41462.574447
-41207.857869, -41174.678815, -41202.327308, -41216.154250, -40865.506702, -40846.213378, -40832.434589, -40840.701647
-40620.468128, -40595.720641, -40625.968360, -40658.975790, -40290.980284, -40280.015180, -40271.792106, -40282.756348
-40052.748746, -40055.483949, -40036.339036, -40069.161043, -39692.332797, -39708.688174, -39705.962098, -39749.587935
-39488.108893, -39485.388639, -39488.108893, -39509.873515, -39151.345426, -39156.768326, -39173.038754, -39211.013146
-38953.606288, -38950.900191, -38959.018696, -38972.550973, -38640.178498, -38605.113232, -38637.480739, -38664.461567
-38438.045981, -38454.201705, -38456.894578, -38499.990309, -38147.685363, -38136.947364, -38123.526483, -38163.794516
-37989.416493, -37962.616056, -37973.335368, -38000.138681, -37695.006958, -37676.301236, -37673.629278, -37692.334497
-37494.771772, -37489.437701, -37486.770773, -37516.110931, -37201.824760, -37215.121668, -37212.462143, -37233.740357
-37007.894514, -37015.856704, -37015.856704, -37037.092373, -36711.102254, -36721.686454, -36724.332683, -36750.798933
-36549.835681, -36560.402345, -36568.328098, -36602.680501, -36291.311603, -36286.042788, -36278.140105, -36322.930528
-36104.444718, -36099.186108, -36093.927786, -36128.112018, -35839.244239, -35847.110916, -35834.000147, -35860.223483
-35684.664363, -35697.754651, -35682.046521, -35702.991269, -35399.742614, -35397.132605, -35407.573070, -35428.457448
-35290.184144, -35261.511208, -35261.511208, -35279.756616, -34993.450201, -35006.445263, -35006.445263, -35037.640744
-34861.003187, -34845.433475, -34832.460691, -34868.789014, -34599.257816, -34604.433777, -34601.845761, -34617.374940
-34500.969161, -34485.459386, -34475.120973, -34519.067168, -34258.279931, -34268.594197, -34273.751760, -34296.964355
-34108.852304, -34116.575390, -34108.852304, -34147.474203, -33895.436747, -33898.005073, -33890.300313, -33913.416533
-33705.580113, -33690.203580, -33697.891523, -33733.777143, -33490.544085, -33477.760312, -33477.760312, -33493.101056
-33352.574415, -33375.554807, -33378.108544, -33429.198360, -33156.202347, -33151.107451, -33143.465647, -33191.874666
-32998.394252, -33011.110470, -32990.765383, -33003.480523, -32744.447186, -32752.055141, -32752.055141, -32795.179106
-32686.141017, -32683.606828, -32673.470793, -32683.606828, -32445.713998, -32458.351882, -32458.351882, -32458.351882
-32314.386515, -32324.481730, -32332.053895, -32349.724798, -32102.652620, -32097.617517, -32102.652620, -32142.943790
-31994.461262, -31986.917987, -31991.946765, -32017.094970, -31775.968874, -31770.952456, -31786.002571, -31823.639177
-31718.297429, -31713.284317, -31685.717342, -31733.338489, -31502.993212, -31510.494877, -31500.492801, -31515.496346
-31415.521580, -31413.023684, -31403.032819, -31457.996806, -31225.886310, -31248.321450, -31225.886310, -31263.281445
-31086.420675, -31093.886335, -31091.397710, -31113.797924, -30892.540542, -30875.162423, -30892.540542, -30919.856129
-30785.844864, -30790.804507, -30773.447014, -30820.568403, -30602.540154, -30622.337907, -30600.065758, -30627.288064
-30515.979065, -30538.229222, -30538.229222, -30560.485201, -30343.120993, -30333.254025, -30315.989598, -30357.923601
-30264.217445, -30251.895413, -30264.217445, -30315.989598, -30104.171171, -30104.171171, -30091.872495, -30118.931953
-29998.461277, -30018.118172, -30032.863863, -30062.363005, -29843.823950, -29843.823950, -29829.111462, -29885.523383
-29726.196484, -29709.056313, -29713.953145, -29750.688552, -29562.285009, -29552.509454, -29545.178543, -29557.397088
-29528.075598, -29518.304067, -29520.746842, -29525.632607, -29349.926162, -29345.050746, -29357.239826, -29369.430703
-29223.258758, -29220.824750, -29220.824750, -29254.907391, -29062.768434, -29070.056658, -29057.909978, -29079.775295
-28985.067629, -29002.058392, -28987.494665, -29021.480718, -28815.353676, -28837.154315, -28844.422488, -28888.045108
-28812.931743, -28822.619909, -28808.088091, -28837.154315, -28629.075050, -28629.075050, -28633.908066, -28662.912199
-28559.028622, -28532.475098, -28549.371789, -28578.345738, -28407.067061, -28395.018836, -28392.609407, -28407.067061
-28320.359946, -28332.397032, -28327.581982, -28344.435913, -28164.041332, -28147.225129, -28161.638801, -28185.667337
-28135.215712, -28128.010924, -28130.412448, -28161.638801, -27996.037770, -27988.845487, -28005.628488, -28034.407539
-27916.958226, -27907.378145, -27909.773057, -27907.378145, -27766.205507, -27754.253222, -27780.550620, -27787.724146
-27735.133304, -27725.575070, -27747.082714, -27770.986924, -27620.510381, -27601.422658, -27610.965945, -27613.351946
-27553.723474, -27551.339269, -27534.651849, -27582.339535, -27401.279255, -27415.558396, -27391.761265, -27413.178360
-27346.566515, -27322.790225, -27325.167531, -27344.188563, -27189.775806, -27199.269362, -27192.149087, -27208.764068
-27147.069033, -27156.557415, -27142.325273, -27163.674456, -26983.575439, -27002.513683, -26993.043986, -27033.298139
-26971.741372, -26974.108042, -26990.676742, -27007.248963, -26836.959994, -26841.685213, -26844.047930, -26884.225116
-26803.891513, -26813.338213, -26815.700068, -26836.959994, -26674.115984, -26683.546875, -26700.053699, -26733.077912
-26648.186966, -26634.047530, -26626.978782, -26643.473533, -26483.387855, -26499.851920, -26502.204216, -26513.966778
-26483.387855, -26499.851920, -26506.909025, -26528.084224, -26375.283030, -26370.586270, -26361.193612, -26389.375036
-26267.330271, -26276.711431, -26276.711431, -26309.554546, -26154.846040, -26147.821274, -26138.455924, -26178.266601
-26119.728674, -26115.047580, -26131.432666, -26154.846040, -26014.473592, -26009.798966, -26005.124627, -26014.473592
-25974.748434, -25988.766706, -25991.103336, -26009.798966, -25869.693853, -25853.365109, -25851.032718, -25872.026818
-25844.035979, -25832.376183, -25820.718184, -25834.707998, -25720.533556, -25720.533556, -25725.190360, -25739.162496
-25706.564870, -25708.892805, -25708.892805, -25727.518870, -25608.856505, -25620.481806, -25611.181421, -25634.434538
-25562.373268, -25557.726525, -25560.049861, -25604.206888, -25488.059880, -25478.775880, -25474.134312, -25499.666496
-25416.138960, -25434.692586, -25441.651381, -25478.775880, -25339.653870, -25346.603826, -25321.123815, -25367.457575
-25286.392360, -25288.707287, -25270.189881, -25304.913790, -25177.671839, -25191.542215, -25175.360361, -25203.102838
-25163.804050, -25149.938848, -25159.182028, -25193.854196, -25062.185980, -25062.185980, -25059.878096, -25066.801965
-25018.348461, -25034.496108, -25020.655052, -25048.339750, -24900.807607, -24919.233027, -24916.929598, -24960.707039
-24921.536528, -24914.626241, -24912.322956, -24944.575490, -24840.956755, -24843.257812, -24829.452545, -24845.558942
-24817.950132, -24824.851364, -24829.452545, -24831.753243, -24723.698111, -24719.103541, -24705.321558, -24737.483544
-24675.469469, -24675.469469, -24698.431536, -24716.806364, -24585.986071, -24588.279152, -24583.693062, -24622.683986
-24569.936519, -24585.986071, -24583.693062, -24615.801725, -24498.902257, -24496.611979, -24476.002711, -24514.936215
-24459.977305, -24469.134248, -24455.399264, -24492.031639, -24373.043686, -24384.476391, -24386.763148, -24409.634667
-24345.612523, -24331.900822, -24325.045942, -24345.612523, -24256.532713, -24247.402502, -24261.098249, -24270.230184
-24222.300352, -24240.555599, -24233.709342, -24263.381125, -24149.325358, -24153.884139, -24158.443208, -24190.364737
-24137.929662, -24135.650739, -24112.865456, -24147.046075, -24024.071520, -24051.381089, -24071.870057, -24103.753355
-24033.173560, -24024.071520, -24019.520931, -24024.071520, -23933.114360, -23926.297208, -23939.932159, -23958.116117
-23921.752800, -23924.024968, -23928.569520, -23944.477717, -23855.891179, -23864.971947, -23880.866059, -23901.306519
-23849.081357, -23858.161263, -23860.431419, -23889.949989, -23785.554211, -23776.483503, -23767.413946, -23801.430715
-23753.811765, -23747.011645, -23737.945824, -23776.483503, -23669.988820, -23694.898878, -23681.310496, -23713.020746
-23656.405180, -23665.460652, -23660.932772, -23694.898878, -23611.145066, -23613.407389, -23613.407389, -23642.824127
-23590.787392, -23588.525788, -23586.264255, -23597.572637, -23511.673998, -23486.827969, -23489.086340, -23522.970521
-23464.248217, -23484.569671, -23482.311444, -23522.970521, -23401.063140, -23396.552076, -23369.491730, -23410.086130
-23432.648636, -23416.854127, -23410.086130, -23441.675650, -23367.237168, -23367.237168, -23362.728260, -23385.275674
-23319.907971, -23340.188032, -23353.711307, -23396.552076, -23279.365313, -23283.868903, -23263.605011, -23317.654991
-23268.107595, -23274.862010, -23252.349809, -23283.868903, -23182.607654, -23193.851718, -23198.349846, -23227.594688
-23142.143902, -23144.391277, -23121.920757, -23151.133835, -23068.020828, -23063.531036, -23056.796886, -23072.510908
-23063.531036, -23065.775896, -23072.510908, -23097.211485, -23009.675950, -23000.704126, -23007.432886, -23047.819026
-22991.733453, -23002.946974, -22982.763929, -23020.892346, -22942.415302, -22951.379651, -22949.138456, -22969.311800
-22971.553642, -22982.763929, -22964.828331, -22991.733453, -22899.850343, -22890.892605, -22897.610801, -22931.211482
-22893.131932, -22895.371331, -22890.892605, -22902.089958, -22803.614916, -22817.035138, -22814.798255, -22846.121162
-22787.961260, -22781.253628, -22783.489433, -22787.961260, -22711.979303, -22716.446531, -22716.446531, -22749.959897
-22741.021419, -22752.194697, -22770.075679, -22803.614916, -22705.279002, -22698.579347, -22687.414692, -22736.552610
-22669.554982, -22656.163217, -22660.626851, -22685.181977, -22609.312415, -22611.542686, -22620.464493, -22642.774040
-22593.702523, -22604.852086, -22607.082214, -22631.618368, -22535.753755, -22517.933138, -22500.117120, -22549.122236
-22546.893976, -22533.525926, -22533.525926, -22560.264613, -22480.079598, -22482.305702, -22466.724484, -22488.984445
-22488.984445, -22480.079598, -22500.117120, -22529.070485, -22455.597198, -22444.471709, -22442.246827, -22455.597198
-22415.553845, -22415.553845, -22413.329897, -22440.022017, -22357.754553, -22351.088530, -22357.754553, -22371.088539
-22357.754553, -22337.758424, -22351.088530, -22384.425113, -22297.783628, -22297.783628, -22300.003839, -22315.547329
-22317.768115, -22322.209903, -22324.430905, -22348.866666, -22266.708218, -22248.957165, -22246.738606, -22257.832116
-22235.646893, -22240.083363, -22251.175795, -22284.463870, -22204.599653, -22193.514767, -22189.081315, -22213.468856
-22197.948506, -22184.648151, -22204.599653, -22233.428766, -22153.624051, -22149.193186, -22144.762609, -22151.408583
-22180.215274, -22171.350383, -22169.134340, -22202.382532, -22142.547429, -22144.762609, -22142.547429, -22153.624051
-22073.912470, -22087.191266, -22089.404650, -22127.043176, -22053.999128, -22053.999128, -22023.034386, -22067.274043
-22020.823158, -22025.245687, -22036.303265, -22084.977954, -21992.083730, -21985.453280, -21983.243273, -22009.768095
-21998.714828, -21987.663358, -21987.663358, -22018.612002, -21945.684156, -21930.224674, -21932.432956, -21936.849735
-21967.775239, -21967.775239, -21985.453280, -21994.294025, -21932.432956, -21919.184342, -21905.938316, -21941.266802
-21879.454025, -21886.074128, -21877.247468, -21912.561006, -21817.697589, -21811.084169, -21828.721392, -21850.774387
-21859.597598, -21872.834569, -21861.803580, -21890.487889, -21815.493044, -21819.902206, -21806.675582, -21835.336536
-21802.267283, -21806.675582, -21811.084169, -21835.336536, -21751.592499, -21755.997493, -21722.967046, -21771.417235
-21764.808343, -21767.011235, -21760.402774, -21791.247792, -21729.571842, -21729.571842, -21727.370171, -21731.773584
-21736.177284, -21740.581272, -21747.187793, -21751.592499, -21676.751584, -21685.552086, -21659.154030, -21698.754995
-21705.357419, -21685.552086, -21698.754995, -21722.967046, -21650.356978, -21643.759943, -21639.362280, -21650.356978
-21661.353473, -21659.154030, -21650.356978, -21696.554330, -21626.171013, -21656.954659, -21637.163555, -21663.552988
-21610.784472, -21634.964903, -21615.180267, -21634.964903, -21562.449694, -21564.645975, -21569.038752, -21604.191317
-21608.586682, -21610.784472, -21593.204165, -21617.378272, -21533.904584, -21551.469368, -21536.099930, -21551.469368
-21569.038752, -21555.861283, -21582.218808, -21608.586682, -21533.904584, -21525.123916, -21505.371618, -21520.734014
-21533.904584, -21540.490839, -21527.318975, -21547.077741, -21459.305559, -21457.112728, -21472.464057, -21487.818907
-21465.884485, -21470.270794, -21476.850797, -21503.177278, -21428.612460, -21432.996326, -21422.037200, -21448.342121
-21476.850797, -21476.850797, -21465.884485, -21505.371618, -21459.305559, -21454.919969, -21461.498463, -21470.270794
-21400.124337, -21417.654052, -21400.124337, -21432.996326, -21349.752024, -21367.268516, -21369.458401, -21408.888620
-21376.028488, -21358.509695, -21378.218660, -21404.506334, -21334.428865, -21338.806551, -21330.051467, -21336.617672
-21369.458401, -21351.941334, -21358.509695, -21378.218660, -21327.862875, -21319.109228, -21308.168786, -21308.168786
-21299.417726, -21295.042627, -21303.793112, -21305.980913, -21253.493524, -21240.378145, -21249.121444, -21275.358239
-21308.168786, -21305.980913, -21288.480518, -21312.544747, -21233.821425, -21236.006926, -21244.749651, -21281.919055
-21238.192500, -21229.450638, -21227.265352, -21270.984721, -21190.126489, -21194.494689, -21185.758577, -21209.785653
-21209.785653, -21220.709926, -21227.265352, -21262.238548, -21181.390951, -21181.390951, -21179.207247, -21205.416447
-21172.656564, -21181.390951, -21181.390951, -21211.970364, -21139.912849, -21118.092689, -21124.637982, -21133.366046
-21172.656564, -21181.390951, -21168.289801, -21196.678897, -21098.460689, -21107.185304, -21100.641735, -21135.548242
-21159.557137, -21168.289801, -21172.656564, -21198.863177, -21107.185304, -21100.641735, -21115.911068, -21142.095260
-21146.460298, -21148.642925, -21135.548242, -21150.825624, -21072.293744, -21081.014909, -21074.473928, -21091.917983
-21096.279715, -21109.366637, -21096.279715, -21129.001871, -21028.705165, -21057.034472, -21054.854863, -21100.641735
-21091.917983, -21100.641735, -21102.822853, -21122.456146, -21037.420581, -21024.347888, -21043.957898, -21072.293744
-21041.778720, -21037.420581, -21028.705165, -21050.495861, -20982.968094, -20985.145331, -21004.743699, -21026.526491
-21015.634196, -21015.634196, -21024.347888, -21033.062729, -20956.846853, -20952.494319, -20959.023228, -20980.790928
-21009.099682, -21002.565815, -21000.388003, -21013.455953, -20928.560520, -20950.318160, -20937.262714, -20972.082986
-20978.613835, -20963.376193, -20967.729446, -20980.790928, -20926.385152, -20928.560520, -20932.911474, -20948.142073
-20998.210263, -21002.565815, -21002.565815, -21013.455953, -20924.209855, -20937.262714, -20943.790114, -20980.790928
-20972.082986, -20980.790928, -20974.259864, -20991.677473, -20900.286332, -20906.810067, -20913.334449, -20950.318160
-20937.262714, -20928.560520, -20922.034630, -20943.790114, -20867.677361, -20898.111898, -20891.589026, -20926.385152
-20874.197861, -20891.589026, -20893.763245, -20924.209855, -20845.947029, -20841.601825, -20819.880116, -20865.504004
-20919.859477, -20900.286332, -20904.635417, -20906.810067, -20841.601825, -20835.084558, -20850.292520, -20867.677361
-20861.157506, -20874.197861, -20858.984365, -20878.545221, -20800.336723, -20793.823552, -20809.021957, -20841.601825
-20815.536637, -20830.740072, -20830.740072, -20861.157506, -20782.969705, -20776.458259, -20765.607286, -20802.507924
-20845.947029, -20843.774391, -20826.395874, -20854.638299, -20774.287920, -20789.481798, -20780.799151, -20793.823552
-20824.223883, -20811.193445, -20811.193445, -20819.880116, -20746.080061, -20754.758109, -20756.927801, -20780.799151
-20780.799151, -20782.969705, -20795.994537, -20813.365005, -20741.741469, -20713.547623, -20739.572280, -20767.777336
-20778.628669, -20767.777336, -20778.628669, -20809.021957, -20748.249465, -20741.741469, -20741.741469, -20754.758109
-20774.287920, -20756.927801, -20754.758109, -20767.777336, -20709.211186, -20707.043076, -20715.715949, -20728.727415
-20772.117654, -20778.628669, -20778.628669, -20802.507924, -20717.884347, -20715.715949, -20726.558658, -20761.267399
-20746.080061, -20735.234119, -20730.896245, -20733.065146, -20681.031354, -20681.031354, -20683.198602, -20689.700778
-20704.875037, -20696.203601, -20715.715949, -20726.558658, -20659.362824, -20644.199129, -20652.863666, -20683.198602
-20700.539175, -20689.700778, -20689.700778, -20707.043076, -20633.370074, -20639.867291, -20655.029980, -20661.529353
-20683.198602, -20681.031354, -20670.196191, -20698.371352, -20631.204478, -20637.701480, -20635.535741, -20657.196366
-20683.198602, -20668.029373, -20687.533314, -20717.884347, -20657.196366, -20644.199129, -20650.697424, -20648.531254
-20661.529353, -20657.196366, -20668.029373, -20687.533314, -20607.387672, -20596.564725, -20594.400351, -20633.370074
-20633.370074, -20631.204478, -20620.377579, -20661.529353, -20594.400351, -20592.236049, -20592.236049, -20616.047323
-20642.033174, -20637.701480, -20644.199129, -20659.362824, -20581.415618, -20570.596983, -20577.087948, -20605.222939
-20626.873503, -20629.038955, -20620.377579, -20635.535741, -20555.453912, -20570.596983, -20564.106664, -20598.729171
-20596.564725, -20581.415618, -20600.893688, -20620.377579, -20557.616993, -20544.639589, -20546.802310, -20548.965103
-20598.729171, -20598.729171, -20605.222939, -20635.535741, -20559.780145, -20564.106664, -20542.476940, -20557.616993
-20607.387672, -20607.387672, -20618.212415, -20648.531254, -20572.760566, -20570.596983, -20572.760566, -20587.907661
-20574.924221, -20564.106664, -20577.087948, -20607.387672, -20533.827063, -20529.502555, -20525.178335, -20542.476940
-20555.453912, -20566.270032, -20551.127968, -20590.071819, -20510.045828, -20503.561546, -20518.692544, -20538.151858
-20557.616993, -20555.453912, -20538.151858, -20590.071819, -20516.530757, -20533.827063, -20525.178335, -20553.290904
-20570.596983, -20572.760566, -20544.639589, -20581.415618, -20512.207399, -20525.178335, -20514.369042, -20531.664773
-20540.314363, -20538.151858, -20529.502555, -20529.502555, -20481.951943, -20481.951943, -20486.273289, -20503.561546
-20538.151858, -20527.340409, -20538.151858, -20555.453912, -20497.077911, -20488.434069, -20477.630885, -20488.434069
-20533.827063, -20520.854402, -20529.502555, -20564.106664, -20505.722901, -20501.400262, -20499.239050, -20529.502555
-20492.755846, -20501.400262, -20507.884329, -20531.664773, -20466.829497, -20453.870203, -20453.870203, -20484.112580
-20507.884329, -20490.594922, -20499.239050, -20529.502555, -20475.470464, -20458.189680, -20449.551013, -20462.509445
-20512.207399, -20512.207399, -20492.755846, -20533.827063, -20460.349527, -20475.470464, -20462.509445, -20481.951943
-20479.791378, -20481.951943, -20494.916842, -20529.502555, -20460.349527, -20456.029906, -20451.710572, -20475.470464
-20507.884329, -20488.434069, -20486.273289, -20514.369042, -20436.595169, -20440.913496, -20438.754296, -20456.029906
-20451.710572, -20443.072768, -20440.913496, -20471.149837, -20408.533047, -20408.533047, -20412.849506, -20430.118216
-20458.189680, -20449.551013, -20460.349527, -20484.112580, -20425.800608, -20417.166252, -20402.058897, -20410.691241
-20453.870203, -20453.870203, -20447.391526, -20484.112580, -20425.800608, -20423.641911, -20423.641911, -20453.870203
-20445.232111, -20451.710572, -20438.754296, -20464.669435, -20384.797661, -20402.058897, -20410.691241, -20449.551013
-20430.118216, -20453.870203, -20456.029906, -20490.594922, -20417.166252, -20408.533047, -20404.216875, -20438.754296
-20412.849506, -20415.007843, -20410.691241, -20443.072768, -20369.697851, -20367.541023, -20354.601563, -20389.112539
-20404.216875, -20406.374925, -20384.797661, -20415.007843, -20358.914429, -20361.070970, -20361.070970, -20371.854751
-20425.800608, -20434.436113, -20447.391526, -20460.349527, -20386.955064, -20378.325883, -20378.325883, -20402.058897
-20417.166252, -20412.849506, -20404.216875, -20438.754296, -20365.384267, -20367.541023, -20365.384267, -20369.697851
-20384.797661, -20378.325883, -20365.384267, -20406.374925, -20350.288985, -20354.601563, -20350.288985, -20376.168767
-20371.854751, -20380.483070, -20386.955064, -20402.058897, -20343.820656, -20335.197224, -20339.508796, -20365.384267
-20378.325883, -20395.585395, -20402.058897, -20436.595169, -20358.914429, -20361.070970, -20352.445238, -20382.640329
-20380.483070, -20367.541023, -20380.483070, -20408.533047, -20348.132803, -20335.197224, -20330.885939, -20345.976694
-20382.640329, -20382.640329, -20380.483070, -20408.533047, -20333.041545, -20333.041545, -20335.197224, -20363.227582
-20380.483070, -20369.697851, -20369.697851, -20376.168767, -20326.574941, -20335.197224, -20333.041545, -20358.914429
-20363.227582, -20363.227582, -20345.976694, -20384.797661, -20315.798705, -20328.730404, -20317.953809, -20335.197224
-20354.601563, -20356.757960, -20374.011723, -20384.797661, -20320.108984, -20300.714993, -20317.953809, -20345.976694
-20348.132803, -20361.070970, -20345.976694, -20376.168767, -20287.788900, -20302.869594, -20307.179010, -20335.197224
-20328.730404, -20335.197224, -20348.132803, -20376.168767, -20300.714993, -20305.024266, -20300.714993, -20328.730404
-20330.885939, -20341.664690, -20352.445238, -20358.914429, -20296.406008, -20277.019131, -20283.480777, -20313.643674
-20324.419550, -20311.488714, -20317.953809, -20341.664690, -20283.480777, -20279.172941, -20285.634802, -20300.714993
-20320.108984, -20322.264231, -20322.264231, -20337.352974, -20266.251159, -20253.331964, -20274.865393, -20294.251623
-20330.885939, -20333.041545, -20345.976694, -20363.227582, -20285.634802, -20285.634802, -20279.172941, -20313.643674
-20335.197224, -20326.574941, -20320.108984, -20333.041545, -20272.711727, -20274.865393, -20283.480777, -20305.024266
-20320.108984, -20315.798705, -20322.264231, -20354.601563, -20279.172941, -20277.019131, -20272.711727, -20277.019131
-20311.488714, -20294.251623, -20305.024266, -20333.041545, -20281.326823, -20272.711727, -20268.404610, -20281.326823
-20305.024266, -20307.179010, -20300.714993, -20345.976694, -20274.865393, -20277.019131, -20268.404610, -20289.943069
-20311.488714, -20313.643674, -20307.179010, -20326.574941, -20257.638075, -20268.404610, -20274.865393, -20294.251623
-20292.097310, -20305.024266, -20294.251623, -20317.953809, -20246.873337, -20251.179017, -20253.331964, -20296.406008
-20309.333826, -20298.560464, -20305.024266, -20298.560464, -20255.484984, -20249.026141, -20253.331964, -20270.558132
-20268.404610, -20253.331964, -20272.711727, -20296.406008, -20249.026141, -20233.958023, -20229.653493, -20244.720605
-20272.711727, -20274.865393, -20285.634802, -20307.179010, -20238.262840, -20225.349251, -20231.805722, -20259.791238
-20274.865393, -20266.251159, -20274.865393, -20302.869594, -20244.720605, -20236.110396, -20231.805722, -20238.262840
-20281.326823, -20270.558132, -20270.558132, -20283.480777, -20240.415357, -20244.720605, -20233.958023, -20257.638075
-20268.404610, -20255.484984, -20253.331964, -20270.558132, -20218.893426, -20216.741628, -20221.045296, -20238.262840
-20255.484984, -20259.791238, -20277.019131, -20281.326823, -20216.741628, -20199.529833, -20203.832350, -20238.262840
