---> createTask() Called 
DAQ_TASK_NAME = 
taskHandle = 0
&taskHandle = 6299880
createTaskStatus = 0
After createTask() ---> taskHandle = -1412984352
time, line0, line1, line2, line3
0.000000, 118.479679, 117.166464, 117.166464, 115.853249
0.001000, 115.853249, 117.166464, 118.479679, 119.792893
0.002000, 115.853249, 115.853249, 118.479679, 118.479679
0.003000, 115.853249, 118.479679, 117.166464, 114.540034
0.004000, 115.853249, 115.853249, 114.540034, 115.853249
0.005000, 114.540034, 115.853249, 115.853249, 117.166464
0.006000, 115.853249, 117.166464, 115.853249, 117.166464
0.007000, 115.853249, 117.166464, 117.166464, 117.166464
0.008000, 115.853249, 117.166464, 115.853249, 117.166464
0.009000, 117.166464, 115.853249, 115.853249, 118.479679
0.010000, 115.853249, 115.853249, 117.166464, 114.540034
0.011000, 115.853249, 117.166464, 115.853249, 115.853249
0.012000, 115.853249, 115.853249, 118.479679, 115.853249
0.013000, 115.853249, 117.166464, 117.166464, 115.853249
0.014000, 117.166464, 117.166464, 117.166464, 114.540034
0.015000, 117.166464, 117.166464, 115.853249, 118.479679
0.016000, 115.853249, 115.853249, 115.853249, 115.853249
0.017000, 117.166464, 115.853249, 118.479679, 117.166464
0.018000, 117.166464, 115.853249, 117.166464, 119.792893
0.019000, 114.540034, 117.166464, 115.853249, 117.166464
0.020000, 117.166464, 115.853249, 115.853249, 115.853249
0.021000, 118.479679, 114.540034, 118.479679, 118.479679
0.022000, 114.540034, 115.853249, 117.166464, 118.479679
0.023000, 113.226819, 114.540034, 118.479679, 118.479679
0.024000, 114.540034, 114.540034, 115.853249, 117.166464
0.025000, 117.166464, 115.853249, 117.166464, 117.166464
0.026000, 114.540034, 115.853249, 115.853249, 115.853249
0.027000, 117.166464, 115.853249, 117.166464, 115.853249
0.028000, 115.853249, 117.166464, 115.853249, 117.166464
0.029000, 115.853249, 113.226819, 115.853249, 117.166464
0.030000, 115.853249, 115.853249, 117.166464, 118.479679
0.031000, 115.853249, 115.853249, 114.540034, 115.853249
0.032000, 114.540034, 115.853249, 115.853249, 117.166464
0.033000, 114.540034, 115.853249, 117.166464, 117.166464
0.034000, 118.479679, 118.479679, 117.166464, 117.166464
0.035000, 115.853249, 118.479679, 115.853249, 117.166464
0.036000, 115.853249, 117.166464, 115.853249, 115.853249
0.037000, 113.226819, 111.913605, 113.226819, 114.540034
0.038000, 115.853249, 114.540034, 115.853249, 114.540034
0.039000, 117.166464, 115.853249, 117.166464, 117.166464
0.040000, 115.853249, 115.853249, 118.479679, 117.166464
0.041000, 115.853249, 117.166464, 115.853249, 117.166464
0.042000, 114.540034, 117.166464, 114.540034, 115.853249
0.043000, 117.166464, 117.166464, 118.479679, 118.479679
0.044000, 115.853249, 117.166464, 115.853249, 119.792893
0.045000, 115.853249, 114.540034, 114.540034, 114.540034
0.046000, 114.540034, 114.540034, 118.479679, 115.853249
0.047000, 117.166464, 115.853249, 117.166464, 117.166464
